"","COWcode","year","CW_Onset","Fearon and Latin (2003)","Collier and Hoeffler (2004)","Hegre and Sambanis (2006)","Random Forest","Full Logistic Regression","Combined FL + CH","Insurgency","Statistically Significant"
"55",432,2013,0,0.00833784976138077,0.0031532394882301,0.00501354517406185,0.057,2.22044604925031e-16,0.00248969460037417,0.00471025745407398,0.00235916532634575
"56",432,2014,0,0.00835341325349472,0.00322165903963898,0.00501525276179154,0.061,2.22044604925031e-16,0.00254798241921733,0.00479703854433741,0.00240782817628329
"57",433,2001,0,0.00836295672008683,0.00319733093613447,0.0049845605826626,0.06,2.22044604925031e-16,0.00252688756833233,0.0047688230612595,0.00237128732975641
"58",433,2002,0,0.00836893892023834,0.00318087428142325,0.00502568835576208,0.057,2.22044604925031e-16,0.0025136564201405,0.00473983870267408,0.00237960034553725
"59",433,2003,0,0.00835209442026181,0.00320211853569958,0.00500756427282854,0.059,2.22044604925031e-16,0.00251998011348544,0.00477070080173423,0.00238310774321255
"60",433,2004,0,0.00832654804184291,0.00305898830063752,0.00498136466028375,0.057,2.22044604925031e-16,0.00241264088538575,0.00462949758514951,0.00227230451800297
"61",433,2005,0,0.00836200432118138,0.00316066904660679,0.00503630207028415,0.059,2.22044604925031e-16,0.00249205538713818,0.00472004580464862,0.00235775582342278
"62",433,2006,0,0.0083112920071898,0.00302041517362974,0.00496783181956496,0.057,2.22044604925031e-16,0.00238885620375031,0.00460942899535755,0.00225495590796368
"63",433,2007,0,0.00826303211073182,0.00312503355981427,0.00490697019044693,0.06,2.22044604925031e-16,0.00246303785705715,0.00467261960836156,0.00232402407865159
"64",433,2008,0,0.00832915755944944,0.0031344771551812,0.00497487477710134,0.059,2.22044604925031e-16,0.00247382955735594,0.00469150885811481,0.00232661295604981
"65",433,2009,0,0.00837640382651009,0.00302975024497841,0.00506453494056315,0.059,2.22044604925031e-16,0.00241428419407467,0.00462204223814883,0.00228169733973533
"66",433,2010,0,0.00821731005758919,0.00314243249488334,0.00485877453067363,0.063,2.22044604925031e-16,0.00246752997889335,0.00468826895607862,0.00232644866886938
"67",433,2011,0,0.00828076388945338,0.00309220637720437,0.00496227387108756,0.059,2.22044604925031e-16,0.00244628351841668,0.00465872983913497,0.00231609508057578
"68",433,2012,0,0.00837514053107145,0.00327659196629494,0.00503585825492478,0.067,2.22044604925031e-16,0.00258670054833441,0.00485794115402504,0.00244242787141354
"69",433,2013,0,0.00837703133720292,0.00317999805340699,0.00502281405224529,0.06,2.22044604925031e-16,0.00250261589066909,0.00475811020578725,0.00235501301490291
"70",433,2014,0,0.00830603450429971,0.0031849906832005,0.00495952310031206,0.058,2.22044604925031e-16,0.00250644678124039,0.00473750695630545,0.00236373300776818
"71",434,2001,0,0.00833720186569433,0.00321317795418202,0.00499021696778438,0.06,2.22044604925031e-16,0.00253364522986345,0.00476676469432192,0.00238440739174603
"72",434,2002,0,0.008319809257123,0.00322445399088115,0.00497458846971408,0.069,2.22044604925031e-16,0.00254285711587149,0.00479153955036976,0.00239787631440514
"73",434,2003,0,0.00828699430317826,0.00315494722307814,0.00493873602232291,0.058,2.22044604925031e-16,0.00249004303380746,0.00471801064669192,0.00234826598858575
"74",434,2004,0,0.00831867643761135,0.00309197924335453,0.00498871833608055,0.059,2.22044604925031e-16,0.00243334091229542,0.00464384829129982,0.00230477713172617
"75",434,2005,0,0.00833068116061873,0.003046082052978,0.00500858185315346,0.057,2.22044604925031e-16,0.0024089810389995,0.00462113585004536,0.00227274858114025
"76",434,2006,0,0.00835677430296223,0.00318583924396415,0.00501874933284127,0.058,2.22044604925031e-16,0.00251173451156926,0.00474666600648782,0.00236881113215225
"77",434,2007,0,0.00827072889590211,0.00317008989004297,0.00492835090234266,0.067,2.22044604925031e-16,0.00249313205853801,0.00473274453167025,0.00234765450866341
"78",434,2008,0,0.00835019400906773,0.0032214151456938,0.00500590615743472,0.067,2.22044604925031e-16,0.00254349211490996,0.00479999100507441,0.00240482008585383
"79",434,2009,0,0.00833210132354682,0.00313867657285687,0.00501467267094116,0.057,2.22044604925031e-16,0.00247941064497017,0.00471210469859318,0.00234912872278137
"80",434,2010,0,0.00830077662242698,0.0031446699919229,0.00495927804958196,0.058,2.22044604925031e-16,0.00248313206030112,0.00469847463860328,0.00234325694502953
"81",434,2011,0,0.00843314643756156,0.00327083603802716,0.00509922338328692,0.067,2.22044604925031e-16,0.00258832427268799,0.00486962135265144,0.00244658906490663
"82",434,2012,0,0.00821104122541843,0.00319357933530021,0.00487378904572551,0.068,2.22044604925031e-16,0.00250893949679817,0.00474504172515329,0.00237776843848003
"83",434,2013,0,0.00828384191926932,0.00314112889601009,0.00494185660883482,0.06,2.22044604925031e-16,0.0024730737690216,0.00469805682236591,0.00233393108206171
"84",434,2014,0,0.00836693761699148,0.00318189816697358,0.00501296478056663,0.058,2.22044604925031e-16,0.00251790145984921,0.00475275987852009,0.00236975391088663
"85",435,2001,0,0.00827585741584866,0.0031478175310967,0.00492039082716085,0.057,2.22044604925031e-16,0.00248118213702961,0.00471484361992212,0.00234058534848252
"86",435,2002,0,0.00824633843142887,0.00311799796615242,0.00491176388617125,0.059,2.22044604925031e-16,0.00245011218235698,0.00467330498025,0.00231646388097223
"87",435,2003,0,0.00825021232947601,0.00315329476745147,0.00486667841621372,0.065,2.22044604925031e-16,0.00248301284387504,0.00470045251212672,0.00233011175959408
"88",435,2004,0,0.00833839614447535,0.00319341445321874,0.00503050689839161,0.061,2.22044604925031e-16,0.00251989910184482,0.00477381598872114,0.00239590823351501
"89",435,2005,0,0.00839018578638492,0.00325964645060717,0.00500476097017134,0.067,2.22044604925031e-16,0.00257543510958478,0.00484155688684968,0.0024175450711783
"90",435,2006,0,0.00827381779398807,0.00323717475215924,0.00492945606932562,0.069,2.22044604925031e-16,0.0025458792804552,0.00478874442927883,0.00239971190634891
"91",435,2007,0,0.00824606316657881,0.00306916341593189,0.0048987860795846,0.059,2.22044604925031e-16,0.00241351216886012,0.0046196940607616,0.00227216837880122
"92",435,2008,0,0.00828507386489497,0.00318430369563187,0.00491706445786281,0.06,2.22044604925031e-16,0.0025057993996182,0.00472583931969783,0.00235318091506552
"93",435,2009,0,0.00830149785405062,0.00304492668079716,0.00496833533093481,0.058,2.22044604925031e-16,0.00240269867863131,0.00462790346068573,0.00227015555054833
"94",435,2010,0,0.00832480180997361,0.00295570140532939,0.00500089435237758,0.06,2.22044604925031e-16,0.00233518991735618,0.00454657021979139,0.00219496474081381
"95",435,2011,0,0.00825696855486396,0.00320211890461936,0.00491387110653867,0.065,2.22044604925031e-16,0.00252131091110425,0.00474779733766931,0.00237915725835285
"96",435,2012,0,0.00825090280657447,0.00311042143892663,0.00491959420424657,0.061,2.22044604925031e-16,0.00244822172809296,0.00467150701012741,0.0023170603538548
"97",435,2013,0,0.00832837553482062,0.00322144980723922,0.00495141487448212,0.065,2.22044604925031e-16,0.00253919630575769,0.00477782749642891,0.00239142023837334
"98",435,2014,0,0.0083323325822627,0.00311409396863164,0.0050098037445618,0.057,2.22044604925031e-16,0.00245826602151845,0.0046914840866992,0.00233017605898276
"99",436,2001,0,0.0083947114110448,0.00332507387605496,0.00502604510012183,0.068,2.22044604925031e-16,0.00262176360193558,0.00489381393831546,0.00246779201156595
"100",436,2002,0,0.00833437372303178,0.00324106744872247,0.00499518927112069,0.068,2.22044604925031e-16,0.00255951806553286,0.00481881395185917,0.00241939539403107
"101",436,2003,0,0.00829884072810463,0.00320623460048506,0.00495520203568347,0.063,2.22044604925031e-16,0.00253049953970607,0.00476255093256564,0.00238791336505432
"102",436,2004,0,0.00835129079067781,0.00327875056830901,0.00496095757013155,0.072,2.22044604925031e-16,0.00258705726174037,0.004849374465014,0.00243405544281381
"103",436,2005,0,0.00835440004317665,0.00317917125313159,0.00501243530712007,0.058,2.22044604925031e-16,0.00250671337341002,0.00475433072528601,0.00236504903444685
"104",436,2006,0,0.00826017765346272,0.00312485818798358,0.00491128572055047,0.069,2.22044604925031e-16,0.00246819135441263,0.00471560927537163,0.00232209219834505
"105",436,2007,0,0.00835785696789533,0.00323121009150442,0.00500526858546311,0.064,2.22044604925031e-16,0.00254765253095738,0.00479146324417205,0.00240516888681377
"106",436,2008,0,0.00831733597013165,0.00321125869335385,0.0049626991377872,0.072,2.22044604925031e-16,0.00253011369144738,0.00476747604572307,0.0023743183665991
"107",436,2009,0,0.00832971377320396,0.00299798452908347,0.0050204908505661,0.057,2.22044604925031e-16,0.00238171721303961,0.0045808122654141,0.00224293479846754
"108",436,2010,0,0.0084200506646797,0.00322022326979261,0.00505667843605661,0.06,2.22044604925031e-16,0.00254317096836712,0.00479519529303086,0.00239936825185825
"109",436,2011,0,0.00834514713436557,0.00323844141347471,0.00497862606294201,0.063,2.22044604925031e-16,0.00255577889925832,0.00480108493338291,0.00240262200434186
"110",436,2012,0,0.00836696123253184,0.00319459106660157,0.00501042718432928,0.06,2.22044604925031e-16,0.0025232751947409,0.00476022577899133,0.00237385389765365
"111",436,2013,0,0.00835925374048714,0.00323386091797801,0.00502814967285833,0.059,2.22044604925031e-16,0.00255672551470348,0.00481622861959015,0.00242942369580932
"112",436,2014,0,0.00836369259832733,0.00319089150615842,0.00504075179252834,0.059,2.22044604925031e-16,0.00251951867386425,0.00477354673416287,0.00239032224886719
"113",437,2001,0,0.0083397566885178,0.00320769055238279,0.00498277566360445,0.063,2.22044604925031e-16,0.0025332119144416,0.00478669293646097,0.00238866112949033
"114",437,2002,0,0.00839541551838327,0.00322115103220042,0.0050657216661102,0.058,2.22044604925031e-16,0.00254749021956082,0.00478948163557939,0.00239945680765884
"115",437,2003,0,0.00839993083390535,0.00322355823723167,0.0050792532786964,0.062,2.22044604925031e-16,0.00254941755756342,0.00482464491578968,0.00241733406230438
"116",437,2004,0,0.00830625637319079,0.00314087495609816,0.0049610943282654,0.057,2.22044604925031e-16,0.00247319767613027,0.00468953588857662,0.00233908037646976
"117",437,2005,0,0.00832624195509164,0.00317703251107767,0.00494154791107268,0.06,2.22044604925031e-16,0.00250287457434014,0.00473785102655424,0.00235738798061488
"118",437,2006,0,0.00833219105420967,0.00316909274769584,0.00496795413798697,0.06,2.22044604925031e-16,0.00250169231275593,0.00474854378567413,0.00235805030687207
"119",437,2007,0,0.00837876810123422,0.0032370626941404,0.00503464645346355,0.065,2.22044604925031e-16,0.00255247079687769,0.00481511773267898,0.00240892586480267
"120",437,2008,0,0.00827527663724669,0.00300638321040745,0.00494187920285316,0.06,2.22044604925031e-16,0.00237838361325705,0.00457012267987475,0.00223329433441224
"121",437,2009,0,0.00831016794490753,0.00316745023845358,0.00496743135121143,0.06,2.22044604925031e-16,0.00250700818224508,0.00473160805422126,0.00236145354373583
"122",437,2010,0,0.00829804158276557,0.00318110049129126,0.00493725281975812,0.061,2.22044604925031e-16,0.00250961907673992,0.00475201822858037,0.00237103754931144
"123",437,2011,0,0.00833833943733047,0.00318612087139938,0.00500120125586951,0.059,2.22044604925031e-16,0.00250833907674016,0.00473697273107911,0.00236925908956275
"124",437,2012,0,0.00833880047093244,0.00318615428319878,0.00498206221673185,0.059,2.22044604925031e-16,0.00251670569948286,0.00475265619741262,0.00236756784398324
"125",437,2013,0,0.00841085291935338,0.00319477997277693,0.00504906586806649,0.059,2.22044604925031e-16,0.00252723572631707,0.00477796927498412,0.00238512441592159
"126",437,2014,0,0.00831782450565374,0.00326693245541122,0.00494167081575931,0.069,2.22044604925031e-16,0.00257218408620937,0.00481595385021043,0.0024193974624989
"127",438,2001,1,0.00764315664487756,0.0041918855864379,0.00649176664645919,0.087,1,0.00230547348016994,0.00492538875371236,0.00257792489128094
"128",438,2002,0,0.00758072500432624,0.00359944552514075,0.00659707881341369,0.072,1,0.00198838091887863,0.00455964287063017,0.00223633384819858
"129",438,2003,0,0.00746529980200549,0.00347233086126124,0.00640260255264598,0.071,1,0.00191940139336683,0.00444627815879138,0.00214777583920639
"130",438,2004,0,0.00750656327024725,0.0034019351148353,0.00646232051678637,0.07,1,0.00189055258863584,0.00440522137813491,0.0021139752072937
"131",438,2005,0,0.00745869398857987,0.00341093390299743,0.00637910154786204,0.071,1,0.00188856581504843,0.00440393744719959,0.00210839834116213
"132",438,2006,0,0.00753102405977756,0.00348725408242741,0.00649891802990505,0.068,1,0.00193004061761736,0.0044653439706496,0.00216765500250685
"133",438,2007,0,0.00755011506368046,0.00353452678636054,0.00654453603917444,0.075,1,0.00195254084462725,0.00451251676506841,0.00218447858539352
"134",438,2008,0,0.00750893019795693,0.00343941765848713,0.00648550938207269,0.066,1,0.00189871540395942,0.00441320140598876,0.00213096816083268
"135",438,2009,0,0.00751137002672201,0.00344974144604723,0.00647762804059283,0.069,1,0.00190493619061211,0.00443887597210766,0.00213755446819875
"136",438,2010,0,0.00714424994643496,0.00342925480875114,0.0065026060755229,0.069,1,0.00182792503975862,0.00415594628685328,0.00213432329978055
"137",438,2011,0,0.00716431244784963,0.00336248206912658,0.00649003294353105,0.071,1,0.00179878224507072,0.00410256124182072,0.00207655601734074
"138",438,2012,0,0.0071534907728851,0.003411525140278,0.00646639354251694,0.07,1,0.00183306987551658,0.00414676256837583,0.00212593063379831
"139",438,2013,0,0.00665601518366402,0.00342768044219869,0.00676395187866888,0.065,1,0.00174027614091324,0.0037958673920468,0.00213956372207061
"140",438,2014,0,0.0066532994268624,0.00339752482810518,0.00669539649965215,0.069,1,0.00173372995242998,0.00379420780624672,0.00210771423919268
"141",439,2001,0,0.00830287788930205,0.00312256401502329,0.00496361542928585,0.058,2.22044604925031e-16,0.00246362681677447,0.00468464356721227,0.00232335792664687
"142",439,2002,0,0.00841606660411619,0.0031732176177641,0.00508815882093787,0.056,2.22044604925031e-16,0.00250524797055373,0.00474675697760648,0.0023764715965453
"143",439,2003,0,0.00826592114267132,0.00304080233862835,0.00492309884903738,0.06,2.22044604925031e-16,0.00240592363877938,0.00461399904093739,0.00226620515155857
"144",439,2004,0,0.00834656201282784,0.00305947818458354,0.00501378165656222,0.058,2.22044604925031e-16,0.00242119305124555,0.00464101312908056,0.00228385413659025
"145",439,2005,0,0.00833716097464601,0.00304836465376277,0.00501394906908683,0.059,2.22044604925031e-16,0.00241384222156813,0.0046450115630084,0.00227514100118213
"146",439,2006,0,0.00834050531288819,0.0031996571341831,0.00499484422625409,0.06,2.22044604925031e-16,0.00252530124106063,0.00476781169101895,0.00238026734553015
"147",439,2007,0,0.0082547506020673,0.00315675110488345,0.00493773933221009,0.058,2.22044604925031e-16,0.00247434815595509,0.0047118322849827,0.00234704970455825
"148",439,2008,0,0.00835054025085435,0.0031914137783776,0.00499688014933938,0.059,2.22044604925031e-16,0.00250898975383484,0.00474759627328606,0.00236399650936354
"149",439,2009,0,0.00839010938867812,0.00312335192632551,0.00506807296339367,0.058,2.22044604925031e-16,0.0024638464417369,0.00471107312820005,0.00233487942462615
"150",439,2010,0,0.00838766060014748,0.00324037289388559,0.00505021029530706,0.059,2.22044604925031e-16,0.00255922327230343,0.00481074814563715,0.00241522146114761
"151",439,2011,0,0.00825540462277397,0.00310577582755174,0.0049053654335847,0.059,2.22044604925031e-16,0.0024313402542246,0.00463136479449354,0.00229520518687355
"152",439,2012,0,0.00844206206040429,0.00320734785414036,0.00511529849643091,0.058,2.22044604925031e-16,0.0025372862503972,0.00478723914804421,0.00239329050652988
"153",439,2013,0,0.00838219537396282,0.00324796546462535,0.00502562434614779,0.067,2.22044604925031e-16,0.00257191342037188,0.00481843986027959,0.00241942557220269
"154",439,2014,0,0.00833846810046322,0.00316881428340584,0.00499985184828828,0.057,2.22044604925031e-16,0.00249168246929489,0.00472843257008884,0.00235569128932913
"155",450,2001,0,0.00732580760902891,0.003458854129401,0.00648311466058339,0.066,1,0.00187525381366379,0.00429669715303259,0.00214261065124631
"156",450,2002,0,0.00734306164352475,0.00354983826638515,0.00648167198421719,0.075,1,0.00193547866916031,0.00439155748841836,0.00220900739160353
"157",450,2003,1,0.0162417643007606,0.037933290946279,0.0267758522003712,0.97,1,0.0228254246851895,0.0188035682986459,0.0297604070266967
"158",450,2004,0,0.0262951079777948,0.00343214769827977,0.0268480318534989,0.09,1,0.00509455502632362,0.0112415411747566,0.00855974120558119
"159",450,2005,0,0.0249534028195966,0.00348132246990231,0.0277006404496633,0.092,1,0.00499595294442428,0.0106889530727311,0.00870452625460291
"160",450,2006,0,0.0244416148532485,0.00355487391312902,0.0185247511113065,0.098,1,0.00502953957410603,0.0105344271325054,0.00884943817863101
"161",450,2007,0,0.024296016174249,0.00349193940641968,0.0184553401979896,0.087,1,0.00493840476654623,0.0103692599961704,0.00873956472499653
"162",450,2008,0,0.024342853481168,0.00348621511998323,0.0184428365461951,0.092,1,0.00493185840164011,0.0103713002772838,0.00869654742301828
"163",450,2009,0,0.00627263983537566,0.00316626976223155,0.00452460372045638,0.061,1,0.00156206145324307,0.00340921955040987,0.00198334527983752
"164",450,2010,0,0.00626055327479964,0.00335814562095364,0.00448484549750982,0.062,1,0.00165152816385562,0.00353892844884238,0.00208877513029337
"165",450,2011,0,0.00631231699298765,0.00347743438513833,0.00454075503379082,0.065,1,0.00170467710737211,0.00362306390205032,0.00214953489065925
"166",450,2012,0,0.00632984927242663,0.00348887228531432,0.00455614251728316,0.062,1,0.00171501749422939,0.00362406244553686,0.00216726698779406
"167",450,2013,0,0.00631807631485892,0.00350844541068847,0.00451437655471734,0.066,1,0.00172268892820437,0.00363424234856978,0.00216666248322115
"168",450,2014,0,0.00632965254454966,0.0034829505304503,0.00458768270670193,0.059,1,0.00170623205948943,0.00361067446937572,0.00216414542158047
"169",452,2001,0,0.00828593208746125,0.00317982923207579,0.00494325434127406,0.06,2.22044604925031e-16,0.00249557219269599,0.00473527184037615,0.00235470930098548
"170",452,2002,0,0.00831733735337174,0.00319020145530105,0.00498624749304244,0.058,2.22044604925031e-16,0.00251633658680197,0.00475368010845125,0.00238170868127349
"171",452,2003,0,0.00834447675901316,0.00315174135504295,0.00497423381872744,0.06,2.22044604925031e-16,0.0024876441823084,0.00472058446330419,0.00233982258724435
"172",452,2004,0,0.00829987655143284,0.002999103475775,0.00499250815048444,0.058,2.22044604925031e-16,0.00237243414465295,0.00456539849176259,0.00224266739566201
"173",452,2005,0,0.00828754993491926,0.00316797907820586,0.00490076544065432,0.062,2.22044604925031e-16,0.00248907534076004,0.00471743278971965,0.00233433173689725
"174",452,2006,0,0.00838738597109207,0.00320998595916334,0.00506142753109905,0.06,2.22044604925031e-16,0.00253867329082424,0.00479609837816362,0.00239760814463262
"175",452,2007,0,0.00829480050666743,0.0030879188411273,0.00497284577263814,0.057,2.22044604925031e-16,0.00243157089518195,0.00465091105959135,0.00229783530681057
"176",452,2008,0,0.00830523973128867,0.00317929016465153,0.00496888917264315,0.062,2.22044604925031e-16,0.00250738478290526,0.0047429440196992,0.00236762189140672
"177",452,2009,0,0.00838534943919353,0.00317958790224581,0.00505560493348539,0.057,2.22044604925031e-16,0.00251192273087178,0.00474712840065244,0.00237366938613374
"178",452,2010,0,0.0083256630306515,0.00311345859548518,0.00501339052137114,0.058,2.22044604925031e-16,0.00245870877791541,0.00467570612658175,0.00232039735740266
"179",452,2011,0,0.00828314263830978,0.00312848604765937,0.00491521177559079,0.06,2.22044604925031e-16,0.00247290996986814,0.00468920968271179,0.00232845217042441
"180",452,2012,0,0.00825419980333987,0.00307287491644775,0.00490181847547697,0.058,2.22044604925031e-16,0.00241384129825675,0.00461105107609016,0.00227737731581667
"181",452,2013,0,0.00832524032134653,0.00314091380525594,0.00497497167439209,0.058,2.22044604925031e-16,0.00248254908578507,0.0047173794087041,0.00234448374735137
"182",452,2014,0,0.00831351213352956,0.00316583850766816,0.00497305138321544,0.061,2.22044604925031e-16,0.00249474147230174,0.00473224645177197,0.00235119237760181
"183",461,2001,0,0.00834362162895362,0.00317968759464407,0.00500979397855504,0.059,2.22044604925031e-16,0.00250706447980822,0.0047426312767945,0.0023699832057896
"184",461,2002,0,0.0083253312819251,0.00307708972035804,0.00495946669500555,0.061,2.22044604925031e-16,0.00243963958925898,0.00468299996902095,0.00229244041251049
"185",461,2003,0,0.00824573137742684,0.0031972049516945,0.00487734294760081,0.064,2.22044604925031e-16,0.00251337622247969,0.00474129742891276,0.00237594614503908
"186",461,2004,0,0.00826401596790974,0.00321032424889452,0.00489437729635248,0.073,2.22044604925031e-16,0.00253452332712996,0.00477663597084076,0.0023824022818073
"187",461,2005,0,0.00835334363794842,0.00316130961668182,0.00500510804874987,0.06,2.22044604925031e-16,0.00249101569909563,0.00473982268584176,0.00234543702550743
"188",461,2006,0,0.00825490160310505,0.00313095349486149,0.00490882138855515,0.061,2.22044604925031e-16,0.0024613970349086,0.00469015658135448,0.00233411623755583
"189",461,2007,0,0.00830179451502767,0.00324790967607634,0.004962016688147,0.068,2.22044604925031e-16,0.00256914359108515,0.00483014908337142,0.00243179213455432
"190",461,2008,0,0.0083250308473628,0.00319075068303992,0.00496783808538281,0.063,2.22044604925031e-16,0.00252110353853248,0.00475430898526551,0.00237768677288996
"191",461,2009,0,0.00831596454901916,0.00316740515859911,0.00495020851089256,0.063,2.22044604925031e-16,0.00249495182112044,0.00471776413163433,0.00233484798738831
"192",461,2010,0,0.00831899211484874,0.0030318895226245,0.00495893377121827,0.059,2.22044604925031e-16,0.00240580573129462,0.00461370933645827,0.00225939517583893
"193",461,2011,0,0.00840223741154494,0.00314759295688069,0.00504499890623765,0.058,2.22044604925031e-16,0.00249780081771947,0.00474747090889193,0.00234069195311858
"194",461,2012,0,0.00826452519768523,0.00321305675873652,0.00489278482451045,0.07,2.22044604925031e-16,0.00252619740197854,0.00476947171916236,0.00237523263234058
"195",461,2013,0,0.0083060549958895,0.00315130613717269,0.00497625828718668,0.059,2.22044604925031e-16,0.00248251955148856,0.00471383712085889,0.00234497415287968
"196",461,2014,0,0.00828120636473323,0.00309213658890756,0.00493811146554157,0.058,2.22044604925031e-16,0.00243177056871405,0.00464985512676458,0.00230465657039166
"197",471,2001,0,0.00832220740786564,0.00313538316985257,0.00498146378542984,0.059,2.22044604925031e-16,0.00247045203688944,0.00468639910993833,0.0023236414575771
"198",471,2002,0,0.00829002248499575,0.00315417756439045,0.00495347720112165,0.061,2.22044604925031e-16,0.00247912361758122,0.00470404375438583,0.00234378749413751
"199",471,2003,0,0.00835319153350098,0.00308811088691033,0.00504432346632867,0.057,2.22044604925031e-16,0.0024498238362942,0.00468185830924661,0.00232145630917083
"200",471,2004,0,0.00829983872447267,0.00315982656810445,0.00497530280388281,0.058,2.22044604925031e-16,0.00249310350699466,0.00472000878668073,0.00235277010806523
"201",471,2005,0,0.00839183854957792,0.00318037789175245,0.00505314397413621,0.058,2.22044604925031e-16,0.00251054250200484,0.00473750314941756,0.00237033559401739
"202",471,2006,0,0.00832333554344675,0.00305304520031305,0.00500253317614692,0.058,2.22044604925031e-16,0.00242454045809808,0.00464592781468368,0.00229266904511071
"203",471,2007,0,0.00832991022348926,0.00313674101242855,0.00500618462100049,0.059,2.22044604925031e-16,0.00247554976098135,0.00470621192982181,0.00233786626330762
"204",471,2008,0,0.00838060079259008,0.00315833327872067,0.00506229905346614,0.058,2.22044604925031e-16,0.00249500329913833,0.00471816481109716,0.00235636908158002
"205",471,2009,0,0.00836635105634183,0.00320721165951802,0.00501991340399271,0.064,2.22044604925031e-16,0.00253433647761933,0.00478515803632265,0.00238480432937749
"206",471,2010,0,0.0083843592722384,0.00314917896856387,0.00504981735936354,0.058,2.22044604925031e-16,0.00248648562266774,0.00470831836279259,0.00234280400302929
"207",471,2011,0,0.00836490564075003,0.00318473469875845,0.00505207336814847,0.06,2.22044604925031e-16,0.00251651991310788,0.0047421279631614,0.00238447033504313
"208",471,2012,0,0.00831018426350159,0.00319572970552495,0.00494663741333834,0.064,2.22044604925031e-16,0.00251984730442924,0.00475294051426733,0.00237207672407291
"209",471,2013,0,0.00835597252967528,0.00326631944853861,0.00498402081655746,0.068,2.22044604925031e-16,0.00258259487631399,0.00484105390932099,0.00242744121129496
"210",471,2014,0,0.0083348343032884,0.00312343346310455,0.00498529596882148,0.059,2.22044604925031e-16,0.00245891915180042,0.00467463649010567,0.00231898086359713
"211",475,2001,0,0.00667526865197619,0.00350544785172903,0.0067392240527297,0.065,1,0.00177690987805416,0.003845652174673,0.0021699717656166
"212",475,2002,0,0.00667811492580269,0.00343439166098025,0.00677023840797751,0.065,1,0.00174747063980072,0.00380521901494097,0.00214192617779984
"213",475,2003,0,0.00665785725776674,0.00340477564823899,0.00669206070316888,0.067,1,0.00172506154238504,0.00377769095734038,0.00209696311727074
"214",475,2004,0,0.00665216860531743,0.00354424268045798,0.00672082046882543,0.075,1,0.00179842047919461,0.00389415161811953,0.00220051601791893
"215",475,2005,0,0.00664755757001335,0.00339964692676449,0.00674021224790643,0.066,1,0.00172467747983919,0.00377979265951505,0.00211214487419721
"216",475,2006,0,0.00664309193302174,0.00345541648186403,0.0067046011766564,0.065,1,0.00175032155176981,0.00381814843361999,0.00214233363883593
"217",475,2007,0,0.00665769725186495,0.00351899432564884,0.00674489404217629,0.062,1,0.00178645789549856,0.00384695611486531,0.00219342552988442
"218",475,2008,0,0.00663629781969891,0.00341106052984367,0.00667667113536732,0.066,1,0.00173716339977686,0.00379864879435061,0.0021143228896
"219",475,2009,0,0.00663048032976663,0.00347281532535629,0.00668869453626488,0.07,1,0.00176259323082135,0.0038400032982249,0.00214810655077971
"220",475,2010,0,0.00670099563111065,0.00349999129067595,0.00680445602780802,0.065,1,0.00177402025792774,0.00383766884487933,0.00216666833479606
"221",475,2011,0,0.00664942889113231,0.00341175249375731,0.00670942362089568,0.065,1,0.00173101168470669,0.00378285735719326,0.00211479501049181
"222",475,2012,0,0.00669065368405018,0.00359798442279258,0.00676159634094017,0.074,1,0.00182237623939221,0.00391511086734251,0.00222473204611422
"223",475,2013,1,0.0153811652532982,0.0400628192923936,0.0286996443867876,0.951,1,0.0232958555514214,0.0178548767157406,0.0318253399719276
"224",475,2014,0,0.00671460418799845,0.00359955176825636,0.00683430242702125,0.072,1,0.00182510692382715,0.00392633496585613,0.00222857646813543
"225",481,2001,0,0.00835818784117419,0.00314930851622681,0.00502197338756167,0.058,2.22044604925031e-16,0.00248947460760376,0.00471819269410867,0.00235012316755422
"226",481,2002,0,0.00831063991225852,0.00308580599682105,0.00498657720243751,0.057,2.22044604925031e-16,0.00242961904999011,0.00463447462499403,0.00229871680155019
"227",481,2003,0,0.00837642573313342,0.00327441355895449,0.00502642192310775,0.069,2.22044604925031e-16,0.0025809439444407,0.00483076301831641,0.00244085951211726
"228",481,2004,0,0.00833386424969499,0.00327749752994157,0.00493868965803899,0.073,2.22044604925031e-16,0.00259421276977802,0.00485964035286476,0.00243503084609317
"229",481,2005,0,0.00828876835010653,0.00313671677683426,0.00496878523380545,0.059,2.22044604925031e-16,0.00246557818657694,0.00469737446101875,0.00233245444218778
"230",481,2006,0,0.0082897103451725,0.0032284030533444,0.00494923072283815,0.063,2.22044604925031e-16,0.00254330444173961,0.00477997851359661,0.002403736162585
"231",481,2007,0,0.00827680942275736,0.0031366324484533,0.0049220588870141,0.06,2.22044604925031e-16,0.0024658951696793,0.00468471388277455,0.00232635810174712
"232",481,2008,0,0.00839946566513759,0.0031588746694702,0.00506199679661272,0.056,2.22044604925031e-16,0.00249175239356358,0.00472322711926973,0.00235970372404535
"233",481,2009,0,0.00831151713512493,0.00322138568562855,0.00497171997703827,0.065,2.22044604925031e-16,0.00253823634750324,0.00477222167260714,0.00239988716440543
"234",481,2010,0,0.00833288322473861,0.0031587424680211,0.00500341502718062,0.059,2.22044604925031e-16,0.00248331529356549,0.0047162536427473,0.00234661810148582
